"order_date","customer_id","product_id","brand","quantity","item_price"
"2019-11-06",17314,"P3662","BRAND_S",12,450000
"2019-08-23",13178,"P2094","BRAND_L",30,590000
"2019-11-17",14629,"P0671","BRAND_C",12,159000
"2019-12-25",13098,"P2094","BRAND_L",20,590000
"2019-09-19",16670,"P2955","BRAND_R",6,1325000
"2019-09-27",13232,"P0170","BRAND_A",1,1325000
"2019-10-23",13901,"P2667","BRAND_P",3,1920000
"2019-09-26",17841,"P2442","BRAND_P",1,205000
"2019-10-04",15652,"P0870","BRAND_C",24,450000
"2019-11-21",13488,"P0674","BRAND_C",12,159000
"2019-12-08",17838,"P3042","BRAND_R",96,264000
"2019-11-24",13566,"P4081","BRAND_W",5,113000
"2019-11-27",15830,"P3250","BRAND_S",12,310000
"2019-07-30",16338,"P0072","BRAND_A",1,5245000
"2019-12-06",13999,"P2853","BRAND_R",6,740000
"2019-07-19",16395,"P2529","BRAND_P",6,310000
"2019-12-18",15814,"P0579","BRAND_B",12,884000
"2019-12-16",15527,"P1723","BRAND_H",1,450000
"2019-12-15",17561,"P2101","BRAND_L",1,590000
"2019-10-17",18172,"P0167","BRAND_A",4,1325000
"2019-11-01",17509,"P0075","BRAND_A",6,747000
"2019-11-24",13421,"P1890","BRAND_J",10,740000
"2019-07-29",14056,"P0609","BRAND_B",12,590000
"2019-07-10",17581,"P1901","BRAND_J",20,740000
"2019-07-11",13098,"P0588","BRAND_B",4,5245000
"2019-12-30",16360,"P0623","BRAND_B",4,695000
"2019-09-30",15005,"P2089","BRAND_L",2,590000
"2019-12-13",18225,"P2080","BRAND_L",1,2095000
"2019-12-08",17287,"P0002","BRAND_A",1,904000
"2019-10-01",17460,"P0862","BRAND_C",1,4475000
"2019-12-02",14700,"P3589","BRAND_S",1,1465000
"2019-12-01",15427,"P0972","BRAND_C",2,240000
"2019-12-06",17069,"P2102","BRAND_L",10,590000
"2019-11-20",15993,"P1723","BRAND_H",2,450000
"2019-12-04",13209,"P2088","BRAND_L",10,590000
"2019-11-15",17068,"P2936","BRAND_R",5,1045000
"2019-11-28",16914,"P3019","BRAND_R",1,345000
"2019-11-15",15051,"P3250","BRAND_S",5,310000
"2019-12-03",15615,"P0036","BRAND_A",24,240000
"2019-10-03",12592,"P4086","BRAND_W",20,310000
"2019-08-01",17315,"P1890","BRAND_J",2,740000
"2019-10-23",13988,"P1910","BRAND_J",10,740000
"2019-11-01",17509,"P2625","BRAND_P",12,450000
"2019-08-16",15815,"P0567","BRAND_B",24,159000
"2019-07-18",14656,"P0623","BRAND_B",2,695000
"2019-11-29",15707,"P2942","BRAND_R",1,904000
"2019-12-09",15482,"P2783","BRAND_P",24,555000
"2019-12-24",14390,"P0163","BRAND_A",3,1500000
"2019-08-16",13563,"P1983","BRAND_L",8,2480000
"2019-12-15",17841,"P1742","BRAND_H",1,590000
"2019-07-25",13988,"P3254","BRAND_S",12,450000
"2019-10-11",15382,"P3391","BRAND_S",12,1045000
"2019-11-27",16706,"P2566","BRAND_P",1,590000
"2019-08-11",14895,"P3328","BRAND_S",12,303000
"2019-11-01",14427,"P0680","BRAND_C",12,159000
"2019-10-02",15752,"P2760","BRAND_P",4,590000
"2019-10-29",13317,"P4069","BRAND_W",12,450000
"2019-11-19",13871,"P0532","BRAND_B",2,3494000
"2019-12-04",14621,"P0030","BRAND_A",20,240000
"2019-12-24",13467,"P2575","BRAND_P",12,520000
"2019-07-31",14645,"P2584","BRAND_P",12,695000
"2019-12-31",17593,"P0714","BRAND_C",24,149000
"2019-11-14",15121,"P3328","BRAND_S",8,303000
"2019-08-23",17841,"P0326","BRAND_B",1,450000
"2019-09-25",16842,"P1901","BRAND_J",10,740000
"2019-11-05",16161,"P2446","BRAND_P",5,205000
"2019-11-12",14179,"P1684","BRAND_H",1,747000
"2019-11-03",16595,"P1683","BRAND_H",3,747000
"2019-12-01",15025,"P3546","BRAND_S",3,590000
"2019-10-27",15774,"P0433","BRAND_B",2,1325000
"2019-08-09",15004,"P2421","BRAND_P",6,159000
"2019-11-15",13588,"P0122","BRAND_A",12,695000
"2019-12-10",16361,"P0860","BRAND_C",1,1465000
"2019-09-26",14298,"P0654","BRAND_C",6,904000
"2019-12-09",16936,"P4080","BRAND_W",6,113000
"2019-09-20",16556,"P2521","BRAND_P",12,1745000
"2019-12-22",15009,"P2763","BRAND_P",14,590000
"2019-12-08",14698,"P3220","BRAND_S",6,695000
"2019-11-24",17590,"P3267","BRAND_S",2,450000
"2019-09-02",16145,"P0050","BRAND_A",16,450000
"2019-07-04",16113,"P0310","BRAND_B",2,1745000
"2019-09-15",17675,"P1897","BRAND_J",10,740000
"2019-07-11",17841,"P4072","BRAND_W",1,1045000
"2019-08-15",14849,"P1866","BRAND_J",12,310000
"2019-07-19",15981,"P1893","BRAND_J",20,740000
"2019-11-25",13103,"P0122","BRAND_A",12,695000
"2019-09-20",18036,"P0723","BRAND_C",2,1045000
"2019-12-22",13596,"P0554","BRAND_B",1,310000
"2019-11-27",15065,"P3328","BRAND_S",8,303000
"2019-08-27",12644,"P3255","BRAND_S",3,1745000
"2019-09-15",15701,"P0937","BRAND_C",2,4475000
"2019-12-09",15033,"P0797","BRAND_C",3,747000
"2019-12-19",12705,"P2897","BRAND_R",8,695000
"2019-11-08",14592,"P3336","BRAND_S",1,1045000
"2019-10-07",17139,"P3620","BRAND_S",1,4387000
"2019-12-30",16910,"P1991","BRAND_L",1,149000
"2019-10-29",15529,"P3479","BRAND_S",2,520000
"2019-08-08",13178,"P1895","BRAND_J",10,740000
"2019-11-11",13750,"P0436","BRAND_B",3,2095000
"2019-07-18",14854,"P2452","BRAND_P",12,590000
"2019-12-12",15443,"P1803","BRAND_H",2,1745000
"2019-12-18",14096,"P2855","BRAND_R",5,583000
"2019-10-14",17557,"P2063","BRAND_L",7,159000
"2019-11-03",15787,"P2101","BRAND_L",1,590000
"2019-11-04",13429,"P0629","BRAND_C",3,1745000
"2019-10-08",14060,"P2794","BRAND_P",6,747000
"2019-10-14",14282,"P1806","BRAND_H",48,33000
"2019-09-09",14623,"P0692","BRAND_C",2,450000
"2019-08-11",15716,"P3474","BRAND_S",6,520000
"2019-12-10",13735,"P0126","BRAND_A",16,205000
"2019-12-29",16033,"P2429","BRAND_P",1,310000
"2019-10-31",14538,"P1788","BRAND_H",4,1325000
"2019-09-29",13240,"P0976","BRAND_C",6,904000
"2019-07-14",13089,"P3387","BRAND_S",12,590000
"2019-11-10",15545,"P0672","BRAND_C",12,159000
"2019-10-07",13309,"P1893","BRAND_J",10,740000
"2019-07-31",17440,"P0158","BRAND_A",48,240000
"2019-08-19",17579,"P4071","BRAND_W",6,1045000
"2019-12-10",17231,"P3025","BRAND_R",3,590000
"2019-12-19",15858,"P3655","BRAND_S",12,159000
"2019-09-02",18241,"P2521","BRAND_P",4,1745000
"2019-12-08",17790,"P0811","BRAND_C",2,1745000
"2019-11-26",15527,"P1891","BRAND_J",20,740000
"2019-08-11",16813,"P1903","BRAND_J",3,740000
"2019-08-13",15867,"P3128","BRAND_S",2,450000
"2019-07-01",12609,"P4087","BRAND_W",6,800000
"2019-12-16",14030,"P4068","BRAND_W",1,3144000
"2019-11-10",16987,"P1752","BRAND_H",5,310000
"2019-10-27",17841,"P3256","BRAND_S",1,1745000
"2019-12-23",17379,"P3521","BRAND_S",40,159000
"2019-08-25",15804,"P0756","BRAND_C",12,590000
"2019-08-27",13089,"P1895","BRAND_J",20,740000
"2019-11-20",15993,"P2478","BRAND_P",2,520000
"2019-12-19",17254,"P3314","BRAND_S",1,450000
"2019-11-13",15468,"P0168","BRAND_A",4,1325000
"2019-11-21",15622,"P3621","BRAND_S",3,2095000
"2019-07-15",18260,"P2521","BRAND_P",8,1745000
"2019-12-17",16979,"P1797","BRAND_H",6,747000
"2019-12-08",14382,"P2411","BRAND_P",12,149000
"2019-11-12",14179,"P3013","BRAND_R",1,1745000
"2019-08-08",17259,"P3031","BRAND_R",6,590000
"2019-10-13",15547,"P2000","BRAND_L",5,1045000
"2019-12-20",12748,"P0036","BRAND_A",10,240000
"2019-12-25",14963,"P0609","BRAND_B",1,590000
"2019-12-06",17364,"P0003","BRAND_A",20,450000
"2019-07-02",16550,"P2587","BRAND_P",2,1045000
"2019-10-23",18265,"P2814","BRAND_P",12,303000
"2019-09-22",16768,"P1741","BRAND_H",2,1045000
"2019-10-29",13881,"P0811","BRAND_C",24,1500000
"2019-12-17",17371,"P3203","BRAND_S",1,450000
"2019-11-27",17965,"P2853","BRAND_R",5,740000
"2019-12-10",18123,"P1910","BRAND_J",3,740000
"2019-12-20",17348,"P2010","BRAND_L",2,450000
"2019-11-11",16932,"P1891","BRAND_J",1,740000
"2019-08-04",17126,"P2575","BRAND_P",4,520000
"2019-12-01",16445,"P3019","BRAND_R",6,345000
"2019-09-10",16470,"P4100","BRAND_W",48,113000
"2019-11-29",17841,"P1900","BRAND_J",1,740000
"2019-12-03",12748,"P2458","BRAND_P",1,604000
"2019-12-09",18082,"P0723","BRAND_C",2,1045000
"2019-08-08",16719,"P2567","BRAND_P",1,3494000
"2019-12-18",15993,"P0232","BRAND_A",12,450000
"2019-10-23",16460,"P1954","BRAND_L",1,149000
"2019-10-08",15522,"P2102","BRAND_L",6,590000
"2019-12-24",14321,"P3039","BRAND_R",12,159000
"2019-10-29",14184,"P1793","BRAND_H",12,590000
"2019-11-21",12709,"P2968","BRAND_R",5,4475000
"2019-10-01",17841,"P3024","BRAND_R",2,747000
"2019-11-06",13115,"P3587","BRAND_S",25,159000
"2019-10-23",18242,"P2715","BRAND_P",24,904000
"2019-09-26",16764,"P3582","BRAND_S",1,450000
"2019-09-03",17841,"P3191","BRAND_S",3,159000
"2019-12-02",13717,"P3483","BRAND_S",10,590000
"2019-12-31",14825,"P0862","BRAND_C",1,4475000
"2019-07-25",14702,"P4027","BRAND_W",6,450000
"2019-10-30",14730,"P1908","BRAND_J",2,740000
"2019-10-31",17813,"P3263","BRAND_S",1,590000
"2019-09-18",13985,"P3582","BRAND_S",12,450000
"2019-07-03",14257,"P3248","BRAND_S",2,4475000
"2019-12-12",14796,"P0807","BRAND_C",12,149000
"2019-12-06",14125,"P0171","BRAND_A",4,1325000
"2019-09-06",14849,"P1911","BRAND_J",10,740000
"2019-07-05",17115,"P2968","BRAND_R",1,4475000
"2019-07-17",15810,"P2877","BRAND_R",10,747000
"2019-09-19",15950,"P2097","BRAND_L",10,590000
"2019-09-17",14364,"P2101","BRAND_L",20,590000
"2019-09-26",16187,"P2575","BRAND_P",12,520000
"2019-10-16",12520,"P3956","BRAND_W",5,747000
"2019-12-26",14178,"P3653","BRAND_S",2,149000
"2019-09-22",17841,"P1708","BRAND_H",1,590000
"2019-12-24",13883,"P2446","BRAND_P",24,205000
"2019-09-05",16656,"P0296","BRAND_B",72,264000
"2019-11-04",14201,"P0830","BRAND_C",96,79000
"2019-07-04",17841,"P0631","BRAND_C",1,4475000
"2019-11-18",15806,"P0770","BRAND_C",40,639000
"2019-11-01",16764,"P2738","BRAND_P",3,590000
"2019-11-19",13384,"P4094","BRAND_W",24,303000
"2019-11-01",18136,"P1802","BRAND_H",12,1745000
"2019-08-18",17649,"P3254","BRAND_S",12,450000
"2019-11-19",13028,"P0655","BRAND_C",24,149000
"2019-07-09",13476,"P2947","BRAND_R",3,2095000
"2019-07-30",14262,"P0166","BRAND_A",4,1325000
"2019-09-17",16033,"P2410","BRAND_P",6,113000
"2019-07-16",15039,"P0443","BRAND_B",1,240000
"2019-12-09",14530,"P3614","BRAND_S",6,450000
"2019-07-10",12877,"P0736","BRAND_C",10,310000
"2019-11-25",15752,"P0733","BRAND_C",10,310000
"2019-10-04",13145,"P3489","BRAND_S",72,138000
"2019-09-01",12720,"P4086","BRAND_W",10,310000
"2019-12-04",17511,"P4137","BRAND_W",25,159000
"2019-10-29",15339,"P2890","BRAND_R",1,2795000
"2019-11-11",14096,"P0036","BRAND_A",5,450000
"2019-12-11",17757,"P2790","BRAND_P",20,310000
"2019-10-18",18188,"P0296","BRAND_B",12,310000
"2019-10-03",13700,"P2448","BRAND_P",1,1045000
"2019-09-05",17686,"P4113","BRAND_W",25,159000
"2019-11-07",15511,"P0310","BRAND_B",1,1745000
"2019-07-02",15640,"P0625","BRAND_C",1,10495000
"2019-09-12",15472,"P2756","BRAND_P",3,159000
"2019-10-24",16653,"P3397","BRAND_S",6,747000
"2019-10-13",16438,"P0099","BRAND_A",1,1325000
"2019-12-23",17019,"P3012","BRAND_R",1,590000
"2019-10-31",14449,"P1694","BRAND_H",1,1465000
"2019-08-07",14498,"P2088","BRAND_L",10,590000
"2019-12-23",14102,"P0471","BRAND_B",36,450000
"2019-10-06",14250,"P4136","BRAND_W",25,159000
"2019-11-14",17238,"P0723","BRAND_C",1,1045000
"2019-08-11",12841,"P3224","BRAND_S",4,303000
"2019-11-18",14139,"P0604","BRAND_B",36,159000
"2019-11-13",14704,"P3021","BRAND_R",5,590000
"2019-12-08",16015,"P3041","BRAND_R",4,310000
"2019-12-11",16469,"P0491","BRAND_B",1,450000
"2019-11-12",15505,"P1778","BRAND_H",4,1325000
"2019-10-31",13504,"P0575","BRAND_B",25,159000
"2019-07-14",14004,"P2090","BRAND_L",10,590000
"2019-11-07",15272,"P0579","BRAND_B",4,884000
"2019-12-05",17059,"P0517","BRAND_B",1,450000
"2019-12-19",17346,"P0754","BRAND_C",1,747000
"2019-10-28",14096,"P0758","BRAND_C",1,1458000
"2019-08-25",16255,"P0845","BRAND_C",1,695000
"2019-09-22",15325,"P2443","BRAND_P",1,205000
"2019-07-09",15719,"P2907","BRAND_R",2,450000
"2019-12-12",13089,"P2853","BRAND_R",24,639000
"2019-09-05",13203,"P0039","BRAND_A",24,113000
"2019-12-09",15009,"P0770","BRAND_C",5,740000
"2019-09-18",15249,"P3222","BRAND_S",6,2200000
"2019-08-16",13563,"P2545","BRAND_P",1,2375000
"2019-08-21",18226,"P1901","BRAND_J",10,740000
"2019-07-31",17997,"P2975","BRAND_R",48,520000
"2019-08-11",14659,"P0038","BRAND_A",10,240000
"2019-09-03",16775,"P3596","BRAND_S",5,1745000
"2019-12-03",12748,"P2853","BRAND_R",1,740000
"2019-11-04",16395,"P2865","BRAND_R",1,1045000
"2019-09-04",17442,"P3352","BRAND_S",4,1745000
"2019-08-09",15004,"P0765","BRAND_C",2,1465000
"2019-10-24",17528,"P3217","BRAND_S",4,1325000
"2019-10-30",17521,"P2019","BRAND_L",4,1325000
"2019-11-08",15826,"P1789","BRAND_H",12,310000
"2019-08-15",13694,"P0498","BRAND_B",24,695000
"2019-08-27",14688,"P2924","BRAND_R",20,310000
"2019-07-25",16401,"P2099","BRAND_L",20,590000
"2019-07-22",17841,"P3496","BRAND_S",12,590000
"2019-09-19",13517,"P3668","BRAND_S",2,2795000
"2019-10-18",16240,"P3255","BRAND_S",3,1745000
"2019-12-22",15054,"P0106","BRAND_A",2,450000
"2019-07-04",13510,"P0736","BRAND_C",10,310000
"2019-12-08",17920,"P0276","BRAND_A",1,79000
"2019-07-24",13982,"P3391","BRAND_S",2,1045000
"2019-07-30",16103,"P1964","BRAND_L",4,2777000
"2019-10-07",17433,"P1733","BRAND_H",6,310000
"2019-09-25",15984,"P1723","BRAND_H",4,450000
"2019-10-22",15754,"P3022","BRAND_R",10,590000
"2019-08-04",17757,"P2790","BRAND_P",10,310000
"2019-08-21",17870,"P4045","BRAND_W",1,3494000
"2019-11-12",18118,"P4025","BRAND_W",3,1500000
"2019-12-02",15785,"P2790","BRAND_P",100,264000
"2019-09-22",13137,"P4063","BRAND_W",4,303000
"2019-11-04",14096,"P2975","BRAND_R",6,1164000
"2019-07-12",17426,"P2969","BRAND_R",4,1150000
"2019-12-01",15555,"P2087","BRAND_L",2,590000
"2019-11-19",16258,"P3047","BRAND_R",24,450000
"2019-11-27",17735,"P2762","BRAND_P",12,590000
"2019-07-22",15834,"P2516","BRAND_P",2,2637000
"2019-08-14",17677,"P1897","BRAND_J",100,639000
"2019-12-30",15053,"P3018","BRAND_R",6,695000
"2019-12-15",15426,"P0126","BRAND_A",1,205000
"2019-09-18",16723,"P1670","BRAND_H",24,240000
"2019-12-25",16910,"P2889","BRAND_R",1,2987000
"2019-12-08",13426,"P3952","BRAND_W",6,1745000
"2019-11-19",13340,"P2092","BRAND_L",30,590000
"2019-07-14",16813,"P2089","BRAND_L",1,590000
"2019-07-17",17877,"P2485","BRAND_P",10,1045000
"2019-09-17",13140,"P4049","BRAND_W",2,747000
"2019-11-24",14178,"P2420","BRAND_P",4,149000
"2019-12-23",15721,"P0357","BRAND_B",1,740000
"2019-12-11",16916,"P2938","BRAND_R",2,450000
"2019-09-12",16767,"P3363","BRAND_S",12,310000
"2019-10-16",17164,"P1884","BRAND_J",12,740000
"2019-12-13",16463,"P3183","BRAND_S",16,240000
"2019-08-06",16609,"P3013","BRAND_R",3,1745000
"2019-12-29",13596,"P3296","BRAND_S",6,1465000
"2019-07-16",15159,"P0720","BRAND_C",12,450000
"2019-10-24",13364,"P0471","BRAND_B",12,450000
"2019-12-31",12749,"P0258","BRAND_A",2,2795000
"2019-11-20",16415,"P2945","BRAND_R",1,149000
"2019-12-15",14664,"P3410","BRAND_S",1,747000
"2019-07-14",17001,"P2102","BRAND_L",10,590000
"2019-11-21",13735,"P1959","BRAND_L",2,4387000
"2019-08-06",13549,"P2478","BRAND_P",12,520000
"2019-12-30",15053,"P0118","BRAND_A",2,303000
"2019-10-08",15529,"P0114","BRAND_A",20,299000
"2019-11-28",13467,"P0040","BRAND_A",1,310000
"2019-11-25",14096,"P0915","BRAND_C",2,303000
"2019-10-18",16485,"P3328","BRAND_S",3,303000
"2019-07-24",15334,"P2959","BRAND_R",2,450000
"2019-10-28",14096,"P3270","BRAND_S",1,873000
"2019-10-22",15150,"P3013","BRAND_R",6,1745000
"2019-09-09",14702,"P2442","BRAND_P",3,205000
"2019-07-11",13098,"P3039","BRAND_R",12,159000
"2019-11-22",12705,"P2517","BRAND_P",4,2637000
"2019-12-05",13267,"P0886","BRAND_C",32,240000
"2019-09-18",15249,"P2089","BRAND_L",10,590000
"2019-11-07",16121,"P3299","BRAND_S",1,904000
"2019-10-17",14659,"P1799","BRAND_H",2,1325000
"2019-12-15",16931,"P0171","BRAND_A",1,1325000
"2019-10-16",17758,"P0279","BRAND_A",4,747000
"2019-12-05",13817,"P1912","BRAND_J",10,740000
"2019-12-24",13137,"P3342","BRAND_S",2,205000
"2019-11-29",17203,"P2559","BRAND_P",36,79000
"2019-07-19",12955,"P2973","BRAND_R",12,590000
"2019-10-03",15618,"P0255","BRAND_A",8,604000
"2019-11-13",12472,"P3589","BRAND_S",4,1465000
"2019-07-04",13004,"P0674","BRAND_C",12,159000
"2019-12-24",15189,"P0310","BRAND_B",24,1500000
"2019-11-28",15998,"P3612","BRAND_S",3,590000
"2019-08-15",14085,"P2084","BRAND_L",6,310000
"2019-09-12",15743,"P1993","BRAND_L",2,747000
"2019-07-14",15373,"P2919","BRAND_R",6,2095000
"2019-09-12",13014,"P4071","BRAND_W",6,1045000
"2019-08-14",17841,"P0132","BRAND_A",1,205000
"2019-08-12",13764,"P2652","BRAND_P",3,1325000
"2019-08-14",16186,"P2103","BRAND_L",10,590000
"2019-12-09",13755,"P2560","BRAND_P",36,79000
"2019-08-25",14092,"P3497","BRAND_S",30,86000
"2019-10-10",17530,"P2950","BRAND_R",8,450000
"2019-12-12",14456,"P1908","BRAND_J",3,740000
"2019-12-19",17841,"P1898","BRAND_J",1,740000
"2019-09-19",13078,"P0168","BRAND_A",4,1325000
"2019-12-24",14209,"P2900","BRAND_R",6,1045000
"2019-12-11",13285,"P3311","BRAND_S",12,740000
"2019-11-21",16422,"P4072","BRAND_W",18,1045000
"2019-12-01",14039,"P2103","BRAND_L",10,590000
"2019-09-13",14606,"P2942","BRAND_R",2,904000
"2019-12-11",13285,"P0733","BRAND_C",10,310000
"2019-07-04",16745,"P2443","BRAND_P",120,159000
"2019-08-15",16523,"P1893","BRAND_J",20,740000
"2019-11-13",12748,"P2485","BRAND_P",10,1045000
"2019-12-15",16533,"P3189","BRAND_S",1,159000
"2019-09-11",17757,"P3582","BRAND_S",6,450000
"2019-12-09",14096,"P1679","BRAND_H",2,1458000
"2019-10-17",16379,"P1891","BRAND_J",10,740000
"2019-08-08",15987,"P2086","BRAND_L",1,590000
"2019-08-28",15089,"P2865","BRAND_R",6,1045000
"2019-12-18",13831,"P2900","BRAND_R",32,904000
"2019-11-20",15110,"P0167","BRAND_A",4,1325000
"2019-12-02",13599,"P2494","BRAND_P",3,1045000
"2019-11-21",16265,"P2447","BRAND_P",6,1024000
"2019-10-14",14159,"P1914","BRAND_J",2,740000
"2019-12-15",16762,"P0753","BRAND_C",2,1500000
"2019-09-26",16729,"P0167","BRAND_A",8,1325000
"2019-12-11",12748,"P3462","BRAND_S",1,303000
"2019-10-21",14096,"P2492","BRAND_P",1,2039000
"2019-09-15",16407,"P2958","BRAND_R",6,450000
"2019-08-20",15855,"P2575","BRAND_P",14,520000
"2019-12-23",14215,"P1685","BRAND_H",12,747000
"2019-10-09",12921,"P0087","BRAND_A",18,450000
"2019-08-16",15005,"P0705","BRAND_C",2,534000
"2019-12-12",17397,"P1678","BRAND_H",1,747000
"2019-12-10",12474,"P0797","BRAND_C",18,747000
"2019-12-23",17299,"P2712","BRAND_P",25,159000
"2019-12-10",12839,"P1890","BRAND_J",10,740000
"2019-12-16",14030,"P0678","BRAND_C",4,1465000
"2019-11-13",15853,"P2438","BRAND_P",1,310000
"2019-11-21",13488,"P2094","BRAND_L",10,590000
"2019-07-11",15694,"P0167","BRAND_A",16,1325000
"2019-11-29",16887,"P3610","BRAND_S",10,159000
"2019-09-06",18092,"P2978","BRAND_R",6,3494000
"2019-09-26",14298,"P4069","BRAND_W",12,383000
"2019-11-26",17653,"P0765","BRAND_C",4,1465000
"2019-12-11",14948,"P0490","BRAND_B",3,1920000
"2019-12-15",13427,"P0063","BRAND_A",16,1045000
"2019-10-31",15416,"P1868","BRAND_J",12,1325000
"2019-11-05",12530,"P4080","BRAND_W",24,113000
"2019-10-17",15239,"P0122","BRAND_A",12,695000
"2019-12-13",16764,"P3391","BRAND_S",3,1045000
"2019-11-13",13849,"P3214","BRAND_S",12,450000
"2019-08-04",13230,"P1742","BRAND_H",3,590000
"2019-07-18",14854,"P2938","BRAND_R",10,450000
"2019-12-26",13599,"P3395","BRAND_S",24,79000
"2019-12-25",15060,"P3659","BRAND_S",1,1465000
"2019-12-13",16764,"P4080","BRAND_W",2,113000
"2019-10-13",17750,"P3268","BRAND_S",3,450000
"2019-08-30",18097,"P3662","BRAND_S",12,450000
"2019-08-26",12921,"P3360","BRAND_S",6,1150000
"2019-11-04",14096,"P0124","BRAND_A",7,450000
"2019-12-06",17364,"P0251","BRAND_A",9,159000
"2019-07-14",14004,"P3189","BRAND_S",24,159000
"2019-10-31",14592,"P0249","BRAND_A",6,159000
"2019-12-12",12748,"P3041","BRAND_R",1,310000
"2019-08-12",14944,"P1674","BRAND_H",12,747000
"2019-08-23",13178,"P2086","BRAND_L",30,590000
"2019-12-31",12749,"P3230","BRAND_S",12,695000
"2019-12-30",13089,"P0232","BRAND_A",36,450000
"2019-11-21",14971,"P2764","BRAND_P",2,590000
"2019-11-26",14505,"P1977","BRAND_L",2,450000
"2019-12-12",14191,"P3042","BRAND_R",12,310000
"2019-10-27",13571,"P1908","BRAND_J",2,740000
"2019-10-07",17139,"P1905","BRAND_J",10,740000
"2019-11-29",16672,"P0167","BRAND_A",36,1325000
"2019-12-30",14083,"P2467","BRAND_P",12,159000
"2019-11-11",14096,"P2489","BRAND_P",12,2039000
"2019-12-08",15861,"P2086","BRAND_L",6,590000
"2019-08-14",18102,"P4059","BRAND_W",83,1692000
"2019-07-04",16892,"P0124","BRAND_A",6,240000
"2019-11-01",15311,"P3081","BRAND_R",2,1045000
"2019-08-25",14414,"P0516","BRAND_B",48,149000
"2019-08-18",13037,"P1911","BRAND_J",20,740000
"2019-11-06",18287,"P0604","BRAND_B",36,159000
"2019-08-11",12833,"P3514","BRAND_S",24,159000
"2019-08-28",13186,"P3132","BRAND_S",6,1745000
"2019-09-30",15307,"P2630","BRAND_P",3,1745000
"2019-12-11",16469,"P2880","BRAND_R",1,450000
"2019-07-22",12867,"P0612","BRAND_B",3,590000
"2019-10-15",17450,"P4009","BRAND_W",224,1132000
"2019-09-10",14407,"P2803","BRAND_P",1,5262000
"2019-12-06",14125,"P0077","BRAND_A",24,450000
"2019-12-13",18225,"P1898","BRAND_J",2,740000
"2019-11-27",14216,"P0818","BRAND_C",12,310000
"2019-07-01",14944,"P3344","BRAND_S",12,520000
"2019-12-08",12867,"P1713","BRAND_H",24,303000
"2019-11-27",13271,"P1882","BRAND_J",2,113000
"2019-11-14",18252,"P1679","BRAND_H",1,747000
"2019-08-07",16843,"P1880","BRAND_J",32,219000
"2019-11-18",14139,"P0813","BRAND_C",12,310000
"2019-11-28",12471,"P2478","BRAND_P",12,520000
"2019-09-22",15555,"P3583","BRAND_S",12,159000
"2019-09-16",17416,"P2099","BRAND_L",10,590000
"2019-07-25",17017,"P2433","BRAND_P",24,229000
"2019-11-24",17609,"P0906","BRAND_C",3,450000
"2019-08-13",17779,"P0671","BRAND_C",24,159000
"2019-12-17",17759,"P0797","BRAND_C",2,747000
"2019-10-11",17238,"P0875","BRAND_C",1,590000
"2019-12-25",17911,"P3334","BRAND_S",6,1045000
"2019-10-30",12481,"P3624","BRAND_S",12,1024000
"2019-10-23",16115,"P1865","BRAND_J",6,310000
"2019-11-20",15993,"P1985","BRAND_L",4,1745000
"2019-11-22",15028,"P2702","BRAND_P",1,149000
"2019-07-01",12957,"P3254","BRAND_S",12,450000
"2019-11-20",15993,"P4069","BRAND_W",3,450000
"2019-11-22",14498,"P3047","BRAND_R",4,450000
"2019-11-18",16426,"P2476","BRAND_P",2,740000
"2019-12-24",13137,"P0257","BRAND_A",3,450000
"2019-09-19",16628,"P1912","BRAND_J",10,740000
"2019-07-25",13745,"P2557","BRAND_P",24,159000
"2019-10-29",14506,"P4028","BRAND_W",1,520000
"2019-11-07",17567,"P4073","BRAND_W",24,113000
"2019-11-03",12748,"P2895","BRAND_R",1,1325000
"2019-09-22",16686,"P0415","BRAND_B",2,450000
"2019-10-22",13178,"P2087","BRAND_L",10,590000
"2019-12-22",15351,"P3637","BRAND_S",1,450000
"2019-11-20",13408,"P3021","BRAND_R",30,590000
"2019-11-13",14704,"P3330","BRAND_S",1,1395000
"2019-12-12",12748,"P3311","BRAND_S",1,740000
"2019-10-23",16764,"P1780","BRAND_H",2,2200000
"2019-09-29",15365,"P0581","BRAND_B",2,4195000
"2019-07-25",15578,"P2441","BRAND_P",1,205000
"2019-12-17",13322,"P3055","BRAND_R",2,2375000
"2019-12-01",17920,"P0577","BRAND_B",3,1325000
"2019-11-17",17131,"P3476","BRAND_S",12,520000
"2019-12-01",18077,"P2494","BRAND_P",4,1045000
"2019-12-29",14456,"P3189","BRAND_S",2,159000
"2019-10-04",17965,"P2407","BRAND_P",12,310000
"2019-12-01",12838,"P4071","BRAND_W",2,1045000
"2019-07-15",17897,"P0081","BRAND_A",1,747000
"2019-11-24",16115,"P0167","BRAND_A",2,1325000
"2019-09-03",16053,"P3260","BRAND_S",12,450000
"2019-12-12",15187,"P2760","BRAND_P",12,590000
"2019-10-25",15034,"P3645","BRAND_S",2,590000
"2019-09-24",12708,"P2762","BRAND_P",12,590000
"2019-10-27",13379,"P3462","BRAND_S",3,303000
"2019-12-11",16916,"P4073","BRAND_W",25,113000
"2019-12-01",14135,"P2964","BRAND_R",24,1325000
"2019-08-13",15311,"P2947","BRAND_R",1,2095000
"2019-07-04",13510,"P1901","BRAND_J",10,740000
