"customer_id","city","province","order_id"
13901,"Surakarta","Jawa Tengah","1706077"
17841,"Jakarta Utara","DKI Jakarta","1695424"
15652,"Jakarta Selatan","DKI Jakarta","1698607"
13488,"Surabaya","Jawa Timur","1719229"
17838,"Yogyakarta","Yogyakarta","1727806"
13566,"Jakarta Pusat","DKI Jakarta","1720030"
15830,"Bandung","Jawa Barat","1721812"
16338,"Jakarta Selatan","DKI Jakarta","1677076"
13999,"Bekasi","Jawa Barat","1727515"
16395,"Semarang","Jawa Tengah","1674190"
15814,"Malang","Jawa Timur","1734301"
15527,"Bandung","Jawa Barat","1733134"
17561,"Malang","Jawa Timur","1732534"
18172,"Purwokerto","Jawa Tengah","1703722"
17509,"Bekasi","Jawa Barat","1710376"
13421,"Jakarta Barat","DKI Jakarta","1720156"
14056,"Bekasi","Jawa Barat","1676665"
17581,"Purwokerto","Jawa Tengah","1670671"
13098,"Jakarta Pusat","DKI Jakarta","1671202"
16360,"Bandung","Jawa Barat","1741897"
15005,"Jakarta Selatan","DKI Jakarta","1696435"
18225,"Surakarta","Jawa Tengah","1731934"
17287,"Jakarta Pusat","DKI Jakarta","1727932"
17460,"Jakarta Selatan","DKI Jakarta","1697335"
14700,"Jakarta Pusat","DKI Jakarta","1724677"
15427,"Depok","Jawa Barat","1724143"
17069,"Jakarta Pusat","DKI Jakarta","1727770"
15993,"Malang","Jawa Timur","1718740"
13209,"Bekasi","Jawa Barat","1725994"
17068,"Malang","Jawa Timur","1716610"
16914,"Tangerang","Banten","1722877"
15051,"Jakarta Selatan","DKI Jakarta","1716682"
15615,"Jakarta Pusat","DKI Jakarta","1725424"
12592,"Denpasar","Bali","1698163"
17315,"Jakarta Selatan","DKI Jakarta","1678009"
13988,"Surabaya","Jawa Timur","1705780"
17509,"Bekasi","Jawa Barat","1710532"
15815,"Malang","Jawa Timur","1682935"
14656,"Purwokerto","Jawa Tengah","1673665"
15707,"Surakarta","Jawa Tengah","1723609"
15482,"Surakarta","Jawa Tengah","1728517"
14390,"Yogyakarta","Yogyakarta","1738342"
13563,"Jakarta Selatan","DKI Jakarta","1683061"
17841,"Jakarta Utara","DKI Jakarta","1732648"
13988,"Surabaya","Jawa Timur","1675603"
15382,"Jakarta Pusat","DKI Jakarta","1700929"
16706,"Jakarta Selatan","DKI Jakarta","1722157"
14895,"Malang","Jawa Timur","1680823"
14427,"Jakarta Selatan","DKI Jakarta","1710004"
15752,"Yogyakarta","Yogyakarta","1697746"
13317,"Jakarta Selatan","DKI Jakarta","1708480"
13871,"Yogyakarta","Yogyakarta","1718158"
14621,"Yogyakarta","Yogyakarta","1726099"
13467,"Jakarta Barat","DKI Jakarta","1737823"
14645,"Jakarta Barat","DKI Jakarta","1677169"
17593,"Jakarta Pusat","DKI Jakarta","1742278"
15121,"Jakarta Selatan","DKI Jakarta","1716280"
17841,"Jakarta Utara","DKI Jakarta","1685320"
16842,"Yogyakarta","Yogyakarta","1694605"
16161,"Jakarta Barat","DKI Jakarta","1712080"
14179,"Malang","Jawa Timur","1715047"
16595,"Tangerang","Banten","1710676"
15025,"Jakarta Selatan","DKI Jakarta","1724203"
15774,"Jakarta Barat","DKI Jakarta","1707634"
15004,"Semarang","Jawa Tengah","1680628"
13588,"Bekasi","Jawa Barat","1716547"
16361,"Jakarta Pusat","DKI Jakarta","1729555"
14298,"Yogyakarta","Yogyakarta","1695451"
16936,"Jakarta Barat","DKI Jakarta","1728529"
16556,"Jakarta Pusat","DKI Jakarta","1693897"
15009,"Yogyakarta","Yogyakarta","1736830"
14698,"Jakarta Utara","DKI Jakarta","1727968"
17590,"Jakarta Pusat","DKI Jakarta","1720144"
16145,"Jakarta Pusat","DKI Jakarta","1687789"
16113,"Jakarta Barat","DKI Jakarta","1668739"
17675,"Jakarta Pusat","DKI Jakarta","1691737"
17841,"Jakarta Utara","DKI Jakarta","1671388"
14849,"Jakarta Pusat","DKI Jakarta","1682755"
15981,"Jakarta Selatan","DKI Jakarta","1673926"
13103,"Semarang","Jawa Tengah","1720258"
18036,"Malang","Jawa Timur","1693918"
13596,"Jakarta Timur","DKI Jakarta","1736764"
15065,"Jakarta Pusat","DKI Jakarta","1721773"
12644,"Denpasar","Bali","1686136"
15701,"Malang","Jawa Timur","1691728"
15033,"Jakarta Selatan","DKI Jakarta","1728685"
12705,"Denpasar","Bali","1735528"
14592,"Yogyakarta","Yogyakarta","1713724"
17139,"Jakarta Selatan","DKI Jakarta","1699201"
16910,"Bogor","Jawa Barat","1741921"
15529,"Jakarta Selatan","DKI Jakarta","1708273"
13178,"Jakarta Selatan","DKI Jakarta","1680031"
13750,"Jakarta Pusat","DKI Jakarta","1714222"
14854,"Jakarta Selatan","DKI Jakarta","1673398"
15443,"Depok","Jawa Barat","1730797"
14096,"Surakarta","Jawa Tengah","1734811"
17557,"Jakarta Selatan","DKI Jakarta","1701970"
15787,"Yogyakarta","Yogyakarta","1710670"
13429,"Jakarta Pusat","DKI Jakarta","1711216"
14060,"Jakarta Barat","DKI Jakarta","1699474"
14282,"Jakarta Selatan","DKI Jakarta","1702000"
14623,"Jakarta Timur","DKI Jakarta","1690048"
15716,"Jakarta Selatan","DKI Jakarta","1680721"
13735,"Jakarta Pusat","DKI Jakarta","1729216"
16033,"Yogyakarta","Yogyakarta","1741447"
14538,"Yogyakarta","Yogyakarta","1709203"
13240,"Jakarta Pusat","DKI Jakarta","1696324"
13089,"Jakarta Timur","DKI Jakarta","1671835"
15545,"Yogyakarta","Yogyakarta","1713847"
13309,"Jakarta Selatan","DKI Jakarta","1699273"
17440,"Jakarta Utara","DKI Jakarta","1677334"
17579,"Jakarta Utara","DKI Jakarta","1683268"
17231,"Bekasi","Jawa Barat","1729846"
15858,"Bandung","Jawa Barat","1735438"
18241,"Jakarta Selatan","DKI Jakarta","1688155"
17790,"Bogor","Jawa Barat","1727815"
15527,"Bandung","Jawa Barat","1721467"
16813,"Jakarta Selatan","DKI Jakarta","1680700"
15867,"Jakarta Barat","DKI Jakarta","1681738"
12609,"Denpasar","Bali","1667158"
14030,"Bekasi","Jawa Barat","1733383"
16987,"Jakarta Utara","DKI Jakarta","1713883"
17841,"Jakarta Utara","DKI Jakarta","1707703"
17379,"Jakarta Timur","DKI Jakarta","1737484"
15804,"Surabaya","Jawa Timur","1685668"
13089,"Jakarta Timur","DKI Jakarta","1686307"
15993,"Malang","Jawa Timur","1718740"
17254,"Surakarta","Jawa Tengah","1735567"
15468,"Jakarta Barat","DKI Jakarta","1715572"
15622,"Tangerang","Banten","1719394"
18260,"Bandung","Jawa Barat","1672294"
16979,"Jakarta Pusat","DKI Jakarta","1734061"
14382,"Jakarta Barat","DKI Jakarta","1728229"
14179,"Malang","Jawa Timur","1715047"
17259,"Jakarta Selatan","DKI Jakarta","1680142"
15547,"Depok","Jawa Barat","1701502"
12748,"Jakarta Utara","DKI Jakarta","1736350"
14963,"Bandung","Jawa Barat","1738888"
17364,"Jakarta Barat","DKI Jakarta","1727539"
16550,"Bandung","Jawa Barat","1667551"
18265,"Yogyakarta","Yogyakarta","1706041"
16768,"Bekasi","Jawa Barat","1694140"
13881,"Yogyakarta","Yogyakarta","1708225"
17371,"Surakarta","Jawa Tengah","1734067"
17965,"Jakarta Utara","DKI Jakarta","1721770"
18123,"Jakarta Pusat","DKI Jakarta","1729762"
17348,"Jakarta Timur","DKI Jakarta","1736158"
16932,"Bandung","Jawa Barat","1714384"
17126,"Jakarta Pusat","DKI Jakarta","1678627"
16445,"Jakarta Pusat","DKI Jakarta","1724032"
16470,"Jakarta Utara","DKI Jakarta","1690282"
17841,"Jakarta Utara","DKI Jakarta","1723642"
12748,"Jakarta Utara","DKI Jakarta","1725352"
18082,"Jakarta Utara","DKI Jakarta","1728637"
16719,"Yogyakarta","Yogyakarta","1679800"
15993,"Malang","Jawa Timur","1734754"
16460,"Jakarta Utara","DKI Jakarta","1705972"
15522,"Jakarta Selatan","DKI Jakarta","1699693"
14321,"Jakarta Timur","DKI Jakarta","1737805"
14184,"Yogyakarta","Yogyakarta","1708447"
12709,"Denpasar","Bali","1719409"
17841,"Jakarta Utara","DKI Jakarta","1697299"
13115,"Malang","Jawa Timur","1712419"
18242,"Jakarta Barat","DKI Jakarta","1706029"
16764,"Jakarta Selatan","DKI Jakarta","1695622"
17841,"Jakarta Utara","DKI Jakarta","1688338"
13717,"Malang","Jawa Timur","1724662"
14825,"Jakarta Pusat","DKI Jakarta","1742491"
14702,"Jakarta Selatan","DKI Jakarta","1675909"
14730,"Jakarta Pusat","DKI Jakarta","1709008"
17813,"Malang","Jawa Timur","1709692"
13985,"Bekasi","Jawa Barat","1692949"
14257,"Jakarta Barat","DKI Jakarta","1667815"
14796,"Yogyakarta","Yogyakarta","1731115"
14125,"Malang","Jawa Timur","1727563"
14849,"Jakarta Pusat","DKI Jakarta","1689331"
17115,"Surabaya","Jawa Timur","1668853"
15810,"Semarang","Jawa Tengah","1673287"
15950,"Bogor","Jawa Barat","1693468"
14364,"Purwokerto","Jawa Tengah","1692400"
16187,"Jakarta Selatan","DKI Jakarta","1695442"
12520,"Denpasar","Bali","1702999"
14178,"Tangerang","Banten","1740082"
17841,"Jakarta Utara","DKI Jakarta","1694200"
13883,"Jakarta Selatan","DKI Jakarta","1737850"
16656,"Purwokerto","Jawa Tengah","1689115"
14201,"Bandung","Jawa Barat","1711246"
17841,"Jakarta Utara","DKI Jakarta","1668736"
15806,"Yogyakarta","Yogyakarta","1717537"
16764,"Jakarta Selatan","DKI Jakarta","1710265"
13384,"Jakarta Barat","DKI Jakarta","1718212"
18136,"Jakarta Selatan","DKI Jakarta","1710589"
17649,"Jakarta Barat","DKI Jakarta","1683232"
13028,"Jakarta Barat","DKI Jakarta","1718065"
13476,"Bogor","Jawa Barat","1670203"
14262,"Jakarta Utara","DKI Jakarta","1677043"
16033,"Yogyakarta","Yogyakarta","1692517"
15039,"Jakarta Pusat","DKI Jakarta","1672813"
14530,"Bandung","Jawa Barat","1728364"
12877,"Jakarta Pusat","DKI Jakarta","1670743"
15752,"Yogyakarta","Yogyakarta","1720456"
13145,"Malang","Jawa Timur","1698250"
12720,"Denpasar","Bali","1687705"
17511,"Tangerang","Banten","1725658"
15339,"Malang","Jawa Timur","1708459"
14096,"Surakarta","Jawa Tengah","1714324"
17757,"Tangerang","Banten","1730566"
18188,"Depok","Jawa Barat","1704175"
13700,"Jakarta Pusat","DKI Jakarta","1698031"
17686,"Bandung","Jawa Barat","1688941"
15511,"Jakarta Timur","DKI Jakarta","1713115"
15640,"Surakarta","Jawa Tengah","1667689"
15472,"Jakarta Pusat","DKI Jakarta","1691128"
16653,"Jakarta Timur","DKI Jakarta","1706725"
16438,"Purwokerto","Jawa Tengah","1701523"
17019,"Jakarta Pusat","DKI Jakarta","1737424"
14449,"Yogyakarta","Yogyakarta","1709530"
14498,"Yogyakarta","Yogyakarta","1679680"
14102,"Jakarta Barat","DKI Jakarta","1737082"
14250,"Jakarta Utara","DKI Jakarta","1698814"
17238,"Jakarta Timur","DKI Jakarta","1715896"
12841,"Jakarta Selatan","DKI Jakarta","1680784"
14139,"Jakarta Pusat","DKI Jakarta","1717417"
14704,"Bekasi","Jawa Barat","1715650"
16015,"Surabaya","Jawa Timur","1727857"
16469,"Jakarta Selatan","DKI Jakarta","1730086"
15505,"Jakarta Selatan","DKI Jakarta","1714645"
13504,"Jakarta Pusat","DKI Jakarta","1709515"
14004,"Jakarta Selatan","DKI Jakarta","1671823"
15272,"Jakarta Selatan","DKI Jakarta","1713121"
17059,"Jakarta Timur","DKI Jakarta","1726807"
17346,"Purwokerto","Jawa Tengah","1735111"
14096,"Surakarta","Jawa Tengah","1707739"
16255,"Bogor","Jawa Barat","1685623"
15325,"Jakarta Barat","DKI Jakarta","1694158"
15719,"Jakarta Barat","DKI Jakarta","1670185"
13089,"Jakarta Timur","DKI Jakarta","1731280"
13203,"Jakarta Barat","DKI Jakarta","1688890"
15009,"Yogyakarta","Yogyakarta","1729093"
15249,"Bekasi","Jawa Barat","1692673"
13563,"Jakarta Selatan","DKI Jakarta","1683061"
18226,"Jakarta Utara","DKI Jakarta","1684552"
17997,"Jakarta Pusat","DKI Jakarta","1677502"
14659,"Malang","Jawa Timur","1680751"
16775,"Surakarta","Jawa Tengah","1688428"
12748,"Jakarta Utara","DKI Jakarta","1725352"
16395,"Semarang","Jawa Tengah","1711213"
17442,"Jakarta Utara","DKI Jakarta","1688680"
15004,"Semarang","Jawa Tengah","1680628"
17528,"Jakarta Selatan","DKI Jakarta","1706737"
17521,"Malang","Jawa Timur","1709002"
15826,"Yogyakarta","Yogyakarta","1713742"
13694,"Semarang","Jawa Tengah","1682650"
14688,"Jakarta Selatan","DKI Jakarta","1686298"
16401,"Jakarta Pusat","DKI Jakarta","1675687"
17841,"Jakarta Utara","DKI Jakarta","1674697"
13517,"Bogor","Jawa Barat","1693297"
16240,"Jakarta Pusat","DKI Jakarta","1704196"
15054,"Bogor","Jawa Barat","1736863"
13510,"Jakarta Barat","DKI Jakarta","1668340"
17920,"Jakarta Selatan","DKI Jakarta","1727830"
13982,"Tangerang","Banten","1675387"
16103,"Jakarta Selatan","DKI Jakarta","1676878"
17433,"Jakarta Selatan","DKI Jakarta","1699282"
15984,"Surakarta","Jawa Tengah","1694713"
15754,"Tangerang","Banten","1705180"
17757,"Tangerang","Banten","1678651"
17870,"Surakarta","Jawa Tengah","1684561"
18118,"Jakarta Selatan","DKI Jakarta","1714963"
15785,"Jakarta Utara","DKI Jakarta","1724512"
13137,"Surabaya","Jawa Timur","1694188"
14096,"Surakarta","Jawa Tengah","1711465"
17426,"Jakarta Timur","DKI Jakarta","1671652"
15555,"Depok","Jawa Barat","1724020"
16258,"Jakarta Timur","DKI Jakarta","1718029"
17735,"Malang","Jawa Timur","1722208"
15834,"Purwokerto","Jawa Tengah","1674370"
17677,"Jakarta Barat","DKI Jakarta","1682155"
15053,"Jakarta Barat","DKI Jakarta","1741858"
15426,"Jakarta Timur","DKI Jakarta","1732672"
16723,"Jakarta Timur","DKI Jakarta","1692901"
16910,"Bogor","Jawa Barat","1739224"
13426,"Tangerang","Banten","1727896"
13340,"Depok","Jawa Barat","1718017"
16813,"Jakarta Selatan","DKI Jakarta","1671850"
17877,"Jakarta Barat","DKI Jakarta","1673260"
13140,"Tangerang","Banten","1692565"
14178,"Tangerang","Banten","1720078"
15721,"Yogyakarta","Yogyakarta","1737373"
16916,"Bogor","Jawa Barat","1730059"
16767,"Yogyakarta","Yogyakarta","1691065"
17164,"Jakarta Selatan","DKI Jakarta","1702837"
16463,"Bogor","Jawa Barat","1731973"
16609,"Tangerang","Banten","1679119"
13596,"Jakarta Timur","DKI Jakarta","1741213"
15159,"Jakarta Pusat","DKI Jakarta","1672876"
13364,"Yogyakarta","Yogyakarta","1707010"
12749,"Malang","Jawa Timur","1742251"
16415,"Malang","Jawa Timur","1718641"
14664,"Tangerang","Banten","1732231"
17001,"Malang","Jawa Timur","1671937"
13735,"Jakarta Pusat","DKI Jakarta","1719250"
13549,"Bekasi","Jawa Barat","1679125"
15053,"Jakarta Barat","DKI Jakarta","1741858"
15529,"Jakarta Selatan","DKI Jakarta","1699486"
13467,"Jakarta Barat","DKI Jakarta","1722931"
14096,"Surakarta","Jawa Tengah","1720729"
16485,"Jakarta Pusat","DKI Jakarta","1704313"
15334,"Jakarta Utara","DKI Jakarta","1675378"
14096,"Surakarta","Jawa Tengah","1707739"
15150,"Jakarta Pusat","DKI Jakarta","1705246"
14702,"Jakarta Selatan","DKI Jakarta","1689745"
13098,"Jakarta Pusat","DKI Jakarta","1671202"
12705,"Denpasar","Bali","1719868"
13267,"Yogyakarta","Yogyakarta","1726930"
15249,"Bekasi","Jawa Barat","1692682"
16121,"Jakarta Barat","DKI Jakarta","1713118"
14659,"Malang","Jawa Timur","1703464"
16931,"Jakarta Pusat","DKI Jakarta","1732636"
17758,"Jakarta Selatan","DKI Jakarta","1702987"
13817,"Denpasar","Bali","1727140"
13137,"Surabaya","Jawa Timur","1738198"
17203,"Jakarta Barat","DKI Jakarta","1723435"
12955,"Malang","Jawa Timur","1673920"
15618,"Tangerang","Banten","1698082"
12472,"Denpasar","Bali","1715473"
13004,"Bogor","Jawa Barat","1668334"
15189,"Bogor","Jawa Barat","1738399"
15998,"Bandung","Jawa Barat","1722721"
14085,"Bogor","Jawa Barat","1682587"
15743,"Surakarta","Jawa Tengah","1691068"
15373,"Bandung","Jawa Barat","1671904"
13014,"Jakarta Selatan","DKI Jakarta","1690861"
17841,"Jakarta Utara","DKI Jakarta","1682134"
13764,"Jakarta Selatan","DKI Jakarta","1681333"
16186,"Jakarta Selatan","DKI Jakarta","1682173"
13755,"Malang","Jawa Timur","1728709"
14092,"Malang","Jawa Timur","1685665"
17530,"Jakarta Selatan","DKI Jakarta","1700878"
14456,"Jakarta Timur","DKI Jakarta","1731319"
17841,"Jakarta Utara","DKI Jakarta","1736035"
13078,"Surabaya","Jawa Timur","1693126"
14209,"Jakarta Selatan","DKI Jakarta","1737835"
13285,"Malang","Jawa Timur","1730314"
16422,"Yogyakarta","Yogyakarta","1719439"
14039,"Jakarta Pusat","DKI Jakarta","1724095"
14606,"Jakarta Barat","DKI Jakarta","1691293"
13285,"Malang","Jawa Timur","1730314"
16745,"Malang","Jawa Timur","1668586"
16523,"Jakarta Selatan","DKI Jakarta","1682503"
12748,"Jakarta Utara","DKI Jakarta","1715338"
16533,"Jakarta Selatan","DKI Jakarta","1732549"
17757,"Tangerang","Banten","1690654"
14096,"Surakarta","Jawa Tengah","1729018"
16379,"Jakarta Pusat","DKI Jakarta","1703101"
15987,"Bogor","Jawa Barat","1680055"
15089,"Jakarta Selatan","DKI Jakarta","1686658"
13831,"Surabaya","Jawa Timur","1734913"
15110,"Jakarta Selatan","DKI Jakarta","1718293"
13599,"Jakarta Selatan","DKI Jakarta","1724647"
16265,"Jakarta Pusat","DKI Jakarta","1719223"
14159,"Jakarta Utara","DKI Jakarta","1701634"
16762,"Surabaya","Jawa Timur","1732447"
16729,"Jakarta Utara","DKI Jakarta","1695595"
12748,"Jakarta Utara","DKI Jakarta","1730572"
14096,"Surakarta","Jawa Tengah","1705039"
16407,"Yogyakarta","Yogyakarta","1691761"
15855,"Jakarta Selatan","DKI Jakarta","1683694"
14215,"Jakarta Timur","DKI Jakarta","1737376"
12921,"Bogor","Jawa Barat","1700164"
15005,"Jakarta Selatan","DKI Jakarta","1682827"
17397,"Jakarta Pusat","DKI Jakarta","1731157"
12474,"Denpasar","Bali","1729822"
17299,"Jakarta Barat","DKI Jakarta","1737364"
12839,"Jakarta Selatan","DKI Jakarta","1729144"
14030,"Bekasi","Jawa Barat","1733383"
15853,"Jakarta Utara","DKI Jakarta","1715230"
13488,"Surabaya","Jawa Timur","1719229"
15694,"Jakarta Pusat","DKI Jakarta","1671328"
16887,"Jakarta Pusat","DKI Jakarta","1723591"
18092,"Bogor","Jawa Barat","1689499"
14298,"Yogyakarta","Yogyakarta","1695451"
17653,"Surabaya","Jawa Timur","1721740"
14948,"Bandung","Jawa Barat","1730665"
13427,"Jakarta Pusat","DKI Jakarta","1732546"
15416,"Yogyakarta","Yogyakarta","1709185"
12530,"Denpasar","Bali","1711912"
15239,"Tangerang","Banten","1703128"
16764,"Jakarta Selatan","DKI Jakarta","1731775"
13849,"Jakarta Pusat","DKI Jakarta","1715242"
13230,"Jakarta Pusat","DKI Jakarta","1678648"
14854,"Jakarta Selatan","DKI Jakarta","1673398"
13599,"Jakarta Selatan","DKI Jakarta","1740148"
15060,"Jakarta Pusat","DKI Jakarta","1739071"
16764,"Jakarta Selatan","DKI Jakarta","1731775"
17750,"Jakarta Pusat","DKI Jakarta","1701544"
18097,"Surakarta","Jawa Tengah","1687366"
12921,"Bogor","Jawa Barat","1685719"
14096,"Surakarta","Jawa Tengah","1711465"
17364,"Jakarta Barat","DKI Jakarta","1727539"
14004,"Jakarta Selatan","DKI Jakarta","1671823"
14592,"Yogyakarta","Yogyakarta","1709830"
12748,"Jakarta Utara","DKI Jakarta","1731172"
14944,"Bandung","Jawa Barat","1680856"
13178,"Jakarta Selatan","DKI Jakarta","1685392"
12749,"Malang","Jawa Timur","1742251"
13089,"Jakarta Timur","DKI Jakarta","1742020"
14971,"Jakarta Pusat","DKI Jakarta","1719088"
14505,"Jakarta Timur","DKI Jakarta","1721713"
14191,"Bogor","Jawa Barat","1731151"
13571,"Jakarta Utara","DKI Jakarta","1707646"
17139,"Jakarta Selatan","DKI Jakarta","1699201"
16672,"Jakarta Pusat","DKI Jakarta","1723003"
14083,"Malang","Jawa Timur","1741942"
14096,"Surakarta","Jawa Tengah","1714324"
15861,"Tangerang","Banten","1728172"
18102,"Yogyakarta","Yogyakarta","1681939"
16892,"Surabaya","Jawa Timur","1668547"
15311,"Bogor","Jawa Barat","1710289"
14414,"Bandung","Jawa Barat","1685662"
13037,"Malang","Jawa Timur","1683223"
18287,"Malang","Jawa Timur","1712146"
12833,"Malang","Jawa Timur","1680793"
13186,"Jakarta Selatan","DKI Jakarta","1686388"
15307,"Purwokerto","Jawa Tengah","1696465"
16469,"Jakarta Selatan","DKI Jakarta","1730086"
12867,"Jakarta Pusat","DKI Jakarta","1674712"
17450,"Bogor","Jawa Barat","1702162"
14407,"Jakarta Timur","DKI Jakarta","1690150"
14125,"Malang","Jawa Timur","1727563"
18225,"Surakarta","Jawa Tengah","1731934"
14216,"Tangerang","Banten","1721866"
14944,"Bandung","Jawa Barat","1667113"
12867,"Jakarta Pusat","DKI Jakarta","1728187"
13271,"Jakarta Selatan","DKI Jakarta","1722190"
18252,"Jakarta Utara","DKI Jakarta","1716175"
16843,"Jakarta Pusat","DKI Jakarta","1679653"
14139,"Jakarta Pusat","DKI Jakarta","1717417"
12471,"Denpasar","Bali","1722292"
15555,"Depok","Jawa Barat","1694173"
17416,"Jakarta Selatan","DKI Jakarta","1691821"
17017,"Jakarta Selatan","DKI Jakarta","1675714"
17609,"Jakarta Pusat","DKI Jakarta","1720036"
17779,"Jakarta Selatan","DKI Jakarta","1681612"
17759,"Jakarta Selatan","DKI Jakarta","1734217"
17238,"Jakarta Timur","DKI Jakarta","1701379"
17911,"Jakarta Selatan","DKI Jakarta","1739263"
12481,"Denpasar","Bali","1708690"
16115,"Jakarta Barat","DKI Jakarta","1706059"
15993,"Malang","Jawa Timur","1718764"
15028,"Jakarta Selatan","DKI Jakarta","1719550"
12957,"Malang","Jawa Timur","1666942"
15993,"Malang","Jawa Timur","1718740"
14498,"Yogyakarta","Yogyakarta","1719745"
16426,"Jakarta Pusat","DKI Jakarta","1716991"
13137,"Surabaya","Jawa Timur","1738198"
16628,"Bandung","Jawa Barat","1693315"
13745,"Jakarta Pusat","DKI Jakarta","1675864"
14506,"Jakarta Utara","DKI Jakarta","1708573"
17567,"Jakarta Pusat","DKI Jakarta","1713109"
12748,"Jakarta Utara","DKI Jakarta","1710643"
16686,"Bogor","Jawa Barat","1694182"
13178,"Jakarta Selatan","DKI Jakarta","1705582"
15351,"Jakarta Barat","DKI Jakarta","1736806"
13408,"Jakarta Timur","DKI Jakarta","1718623"
14704,"Bekasi","Jawa Barat","1715650"
12748,"Jakarta Utara","DKI Jakarta","1731172"
16764,"Jakarta Selatan","DKI Jakarta","1705987"
15365,"Bekasi","Jawa Barat","1696354"
15578,"Jakarta Pusat","DKI Jakarta","1675666"
13322,"Yogyakarta","Yogyakarta","1734121"
17920,"Jakarta Selatan","DKI Jakarta","1724164"
17131,"Jakarta Selatan","DKI Jakarta","1716913"
18077,"Jakarta Selatan","DKI Jakarta","1723771"
14456,"Jakarta Timur","DKI Jakarta","1741540"
17965,"Jakarta Utara","DKI Jakarta","1698283"
12838,"Tangerang","Banten","1724011"
17897,"Surakarta","Jawa Tengah","1672192"
16115,"Jakarta Barat","DKI Jakarta","1720060"
16053,"Yogyakarta","Yogyakarta","1688422"
15187,"Jakarta Pusat","DKI Jakarta","1731106"
15034,"Jakarta Utara","DKI Jakarta","1707388"
12708,"Denpasar","Bali","1694248"
13379,"Surakarta","Jawa Tengah","1707694"
16916,"Bogor","Jawa Barat","1730059"
14135,"Bogor","Jawa Barat","1724146"
15311,"Bogor","Jawa Barat","1681657"
13510,"Jakarta Barat","DKI Jakarta","1668340"
14408,"Surakarta","Jawa Tengah","1685746"
14461,"Jakarta Pusat","DKI Jakarta","1670353"
14759,"Jakarta Pusat","DKI Jakarta","1691224"
17974,"Jakarta Pusat","DKI Jakarta","1729390"
17761,"Jakarta Selatan","DKI Jakarta","1724332"
12500,"Denpasar","Bali","1715188"
17554,"Jakarta Selatan","DKI Jakarta","1680319"
16710,"Tangerang","Banten","1705108"
14408,"Surakarta","Jawa Tengah","1685746"
15998,"Bandung","Jawa Barat","1699798"
14189,"Jakarta Timur","DKI Jakarta","1718806"
16324,"Jakarta Selatan","DKI Jakarta","1686613"
16626,"Bogor","Jawa Barat","1702627"
16775,"Surakarta","Jawa Tengah","1685455"
14530,"Bandung","Jawa Barat","1686520"
14649,"Jakarta Utara","DKI Jakarta","1706131"
12534,"Denpasar","Bali","1685734"
14592,"Yogyakarta","Yogyakarta","1709830"
17841,"Jakarta Utara","DKI Jakarta","1668736"
17841,"Jakarta Utara","DKI Jakarta","1727260"
18180,"Jakarta Pusat","DKI Jakarta","1711780"
17338,"Tangerang","Banten","1690696"
18118,"Jakarta Selatan","DKI Jakarta","1716577"
14298,"Yogyakarta","Yogyakarta","1695451"
16493,"Bandung","Jawa Barat","1671928"
16748,"Depok","Jawa Barat","1722211"
14096,"Surakarta","Jawa Tengah","1737589"
16303,"Jakarta Utara","DKI Jakarta","1690213"
13955,"Depok","Jawa Barat","1678570"
15041,"Jakarta Utara","DKI Jakarta","1673362"
15696,"Jakarta Timur","DKI Jakarta","1724113"
16762,"Surabaya","Jawa Timur","1732447"
15129,"Jakarta Barat","DKI Jakarta","1687549"
14194,"Purwokerto","Jawa Tengah","1732900"
12936,"Semarang","Jawa Tengah","1734295"
15975,"Jakarta Barat","DKI Jakarta","1701313"
16083,"Jakarta Selatan","DKI Jakarta","1694617"
17338,"Tangerang","Banten","1690696"
14173,"Jakarta Barat","DKI Jakarta","1718023"
18079,"Jakarta Timur","DKI Jakarta","1687372"
13901,"Surakarta","Jawa Tengah","1692925"
17416,"Jakarta Selatan","DKI Jakarta","1726837"
14856,"Jakarta Pusat","DKI Jakarta","1722844"
15237,"Malang","Jawa Timur","1703662"
16722,"Bekasi","Jawa Barat","1734076"
14735,"Jakarta Barat","DKI Jakarta","1728559"
16775,"Surakarta","Jawa Tengah","1676221"
13995,"Jakarta Selatan","DKI Jakarta","1682329"
12560,"Denpasar","Bali","1741534"
13428,"Surakarta","Jawa Tengah","1738369"
17979,"Bekasi","Jawa Barat","1723423"
14291,"Jakarta Timur","DKI Jakarta","1688905"
12748,"Jakarta Utara","DKI Jakarta","1736272"
14502,"Bogor","Jawa Barat","1732450"
15555,"Depok","Jawa Barat","1694173"
14803,"Jakarta Selatan","DKI Jakarta","1675696"
15402,"Jakarta Selatan","DKI Jakarta","1679965"
16984,"Jakarta Pusat","DKI Jakarta","1686094"
17841,"Jakarta Utara","DKI Jakarta","1736557"
17389,"Malang","Jawa Timur","1722886"
16172,"Jakarta Pusat","DKI Jakarta","1686064"
16910,"Bogor","Jawa Barat","1700203"
17590,"Jakarta Pusat","DKI Jakarta","1734223"
12748,"Jakarta Utara","DKI Jakarta","1736272"
15426,"Jakarta Timur","DKI Jakarta","1732672"
17402,"Bogor","Jawa Barat","1713934"
17625,"Bandung","Jawa Barat","1682989"
17364,"Jakarta Barat","DKI Jakarta","1735594"
15482,"Surakarta","Jawa Tengah","1735096"
12480,"Denpasar","Bali","1681708"
16369,"Tangerang","Banten","1702273"
